2, 2, 0.019939732428520755
2, 1, 0.019974812319193416
2, 0.5, 0.017285492864046695
2, 0.1, 0.11199691369859446
2, 0.05, 0.3619696585722059
2, 0.01, 0.4542184662662383
2, 0.005, 0.454222012732281
3, 2, 0.019803125536347898
3, 1, 0.020289118006939513
3, 0.5, 0.016067736032485676
3, 0.1, 0.09786947005409369
3, 0.05, 0.3432811988749484
3, 0.01, 0.45423443761827587
3, 0.005, 0.45420382463281594
4, 2, 0.01990631402843649
4, 1, 0.020148898134152736
4, 0.5, 0.016415081478849583
4, 0.1, 0.09317588086298619
4, 0.05, 0.33116853935528584
4, 0.01, 0.4542339148682083
4, 0.005, 0.4542099009752422
5, 2, 0.019810883630445864
5, 1, 0.019975905448588075
5, 0.5, 0.016303367334248843
5, 0.1, 0.09150106129866062
5, 0.05, 0.32932773362738305
5, 0.01, 0.4541823487803943
5, 0.005, 0.4541731733821385
6, 2, 0.019910027624234997
6, 1, 0.02005879187053266
6, 0.5, 0.01645276102717697
6, 0.1, 0.0902362578002885
6, 0.05, 0.3247947338912101
6, 0.01, 0.45421195276294285
6, 0.005, 0.454224160285847
7, 2, 0.01978478458085498
7, 1, 0.019995868546860186
7, 0.5, 0.016228954518887808
7, 0.1, 0.08774030999294102
7, 0.05, 0.3227258566426753
7, 0.01, 0.45423946352288047
7, 0.005, 0.45420783926574665
8, 2, 0.020137665131733463
8, 1, 0.019934705870359004
8, 0.5, 0.01600480610445284
8, 0.1, 0.08777840332989731
8, 0.05, 0.3211123177498326
8, 0.01, 0.45427616621036826
8, 0.005, 0.45420848833146965
9, 2, 0.019912537361205088
9, 1, 0.019991827641786343
9, 0.5, 0.01580750213168907
9, 0.1, 0.08643941854488614
9, 0.05, 0.3180402177341988
9, 0.01, 0.45423033686750613
9, 0.005, 0.45420195714558165
10, 2, 0.019791766836068703
10, 1, 0.019965487713938274
10, 0.5, 0.016214641605234566
10, 0.1, 0.08614066386001498
10, 0.05, 0.3191674919140496
10, 0.01, 0.45421082483710895
10, 0.005, 0.45425529117145846
