2, 2, 0.20404229893453651
2, 1, 0.2043444187490655
2, 0.5, 0.20698485500753452
2, 0.1, 0.35595733814747
2, 0.05, 0.6538473429827816
2, 0.01, 0.9958653139369904
2, 0.005, 0.9974159516575969
3, 2, 0.20428092458951386
3, 1, 0.20473746036581172
3, 0.5, 0.2061523984458223
3, 0.1, 0.344315542534295
3, 0.05, 0.6068836786284213
3, 0.01, 0.9948499638273698
3, 0.005, 0.9973959496363412
4, 2, 0.2039369001803384
4, 1, 0.20441015038577043
4, 0.5, 0.20607050654326503
4, 0.1, 0.3269328659742914
4, 0.05, 0.5908469888329986
4, 0.01, 0.9943011521601255
4, 0.005, 0.9958244763813333
5, 2, 0.20431798247403582
5, 1, 0.20450593563362712
5, 0.5, 0.20573425386198183
5, 0.1, 0.32438456299219476
5, 0.05, 0.5846747431206194
5, 0.01, 0.9948152014579289
5, 0.005, 0.9958441432019315
6, 2, 0.20413086679627654
6, 1, 0.20500657477920978
6, 0.5, 0.20678095985197786
6, 0.1, 0.3170134024446204
6, 0.05, 0.5723863117607456
6, 0.01, 0.9938105987717542
6, 0.005, 0.9948371358920144
7, 2, 0.2043357898063623
7, 1, 0.2041345987105469
7, 0.5, 0.20502442424735437
7, 0.1, 0.3216532430542806
7, 0.05, 0.5771042795524688
7, 0.01, 0.9948469263249419
7, 0.005, 0.9948836374745511
8, 2, 0.20496666910633626
8, 1, 0.20426802223321708
8, 0.5, 0.20717874046604956
8, 0.1, 0.3190327981415776
8, 0.05, 0.5733227404598721
8, 0.01, 0.9943612749623602
8, 0.005, 0.9948552325239629
9, 2, 0.20395651518020697
9, 1, 0.20463285885143145
9, 0.5, 0.20552935197668531
9, 0.1, 0.32223944439863667
9, 0.05, 0.5640914380661505
9, 0.01, 0.9932834500152433
9, 0.005, 0.9947953459802474
10, 2, 0.2042470707849115
10, 1, 0.2049396076126675
10, 0.5, 0.2042038593064977
10, 0.1, 0.3148904458697268
10, 0.05, 0.5674783593120363
10, 0.01, 0.9943086873495919
10, 0.005, 0.9953442994587409
