2, 1, 0.015099583478406795
2, 2, 0.011556568762839722
2, 3, 0.011698164759353112
2, 4, 0.011035890805512734
2, 5, 0.011034872186307589
2, 6, 0.01093144077987198
2, 7, 0.011033583717146453
2, 8, 0.010964998157994961
2, 9, 0.010748089243323964
2, 10, 0.011913958231219034
3, 1, 0.014209614576214114
3, 2, 0.01225355540227256
3, 3, 0.011088410814326792
3, 4, 0.011020952790451422
3, 5, 0.011139754118498902
3, 6, 0.010959569680843965
3, 7, 0.010761003796686755
3, 8, 0.011489898423598639
3, 9, 0.010581294429089725
3, 10, 0.010799345197403434
4, 1, 0.014247693647528845
4, 2, 0.011944555842670618
4, 3, 0.011102544285641901
4, 4, 0.011543754271372653
4, 5, 0.010991490595665824
4, 6, 0.011044761465650602
4, 7, 0.011346641790046349
4, 8, 0.010994641000992369
4, 9, 0.010967383099347573
4, 10, 0.011059472662789229
5, 1, 0.014068797173896423
5, 2, 0.012247898955305366
5, 3, 0.010989484166416779
5, 4, 0.01131822300735781
5, 5, 0.010647116428649819
5, 6, 0.010846574146047418
5, 7, 0.010913015706843632
5, 8, 0.010521796963321884
5, 9, 0.01064539949442085
5, 10, 0.010963702397191914
6, 1, 0.014110363427959535
6, 2, 0.011584149464433235
6, 3, 0.01090311184644954
6, 4, 0.011134397147259547
6, 5, 0.010948346563214294
6, 6, 0.010995051103843316
6, 7, 0.010769676076572171
6, 8, 0.011024361125904375
6, 9, 0.010612806962849582
6, 10, 0.010995932358400044
7, 1, 0.01400152658416609
7, 2, 0.011875290345119156
7, 3, 0.010756360639943795
7, 4, 0.011303911224125527
7, 5, 0.011072460001317178
7, 6, 0.011263852184359342
7, 7, 0.010786020261177715
7, 8, 0.010983087411394669
7, 9, 0.010879665553973888
7, 10, 0.010884099505219751
8, 1, 0.013726985427667801
8, 2, 0.011999639244530864
8, 3, 0.010826573016115625
8, 4, 0.011241957943908441
8, 5, 0.011136152925636031
8, 6, 0.010857287981228118
8, 7, 0.010782233980435521
8, 8, 0.010947279761019795
8, 9, 0.010654257598108728
8, 10, 0.010936701507856474
9, 1, 0.01397761304342545
9, 2, 0.011843860799543702
9, 3, 0.011127445949773992
9, 4, 0.011102885805500893
9, 5, 0.010862261899061828
9, 6, 0.010965729108494925
9, 7, 0.010704288046612415
9, 8, 0.010657025466430525
9, 9, 0.010687767200946725
9, 10, 0.011134645464203459
10, 1, 0.014371889495206491
10, 2, 0.011730145598293135
10, 3, 0.010965935619014048
10, 4, 0.01107875234985887
10, 5, 0.010824398769277084
10, 6, 0.01115577164772222
10, 7, 0.010951310501416707
10, 8, 0.010782995470502717
10, 9, 0.010881840322817547
10, 10, 0.010782116806127656
