2, 0.2016286506622052
3, 0.2040836933688647
4, 0.2023893026740342
5, 0.20737764064555497
6, 0.2030173484293125
7, 0.19523227225246
8, 0.20538155143793044
9, 0.20221597949425757
10, 0.2064116870030528
