2, 2, 0.040014756898967344
2, 1, 0.042147040756672124
2, 0.5, 0.0394652610341113
2, 0.1, 0.3076985713336551
2, 0.05, 0.8209945523117754
2, 0.01, 1.0
2, 0.005, 1.0
3, 2, 0.03965559867112745
3, 1, 0.039965968088825944
3, 0.5, 0.03801763828525647
3, 0.1, 0.27297198725646726
3, 0.05, 0.7752484361066303
3, 0.01, 1.0
3, 0.005, 1.0
4, 2, 0.03996030963220729
4, 1, 0.04008960645748015
4, 0.5, 0.03702221070370328
4, 0.1, 0.2655559849890398
4, 0.05, 0.7599588421369021
4, 0.01, 1.0
4, 0.005, 1.0
5, 2, 0.03958437956414758
5, 1, 0.04010625795212977
5, 0.5, 0.03595414894664696
5, 0.1, 0.25882778265585016
5, 0.05, 0.7488410243119018
5, 0.01, 1.0
5, 0.005, 1.0
6, 2, 0.0395531637853514
6, 1, 0.04015319333857277
6, 0.5, 0.034691098891022294
6, 0.1, 0.25344595449959473
6, 0.05, 0.7378664697841816
6, 0.01, 1.0
6, 0.005, 1.0
7, 2, 0.03960743647255046
7, 1, 0.03988021234621209
7, 0.5, 0.03540998740176145
7, 0.1, 0.24994122321244308
7, 0.05, 0.7327386168260913
7, 0.01, 1.0
7, 0.005, 1.0
8, 2, 0.039829769623748
8, 1, 0.03999477409795888
8, 0.5, 0.03484431064960693
8, 0.1, 0.24724212599395495
8, 0.05, 0.7283754611837162
8, 0.01, 1.0
8, 0.005, 1.0
9, 2, 0.039581400065859966
9, 1, 0.04013389457139785
9, 0.5, 0.03481563779565354
9, 0.1, 0.2483924922892254
9, 0.05, 0.7230247072753513
9, 0.01, 1.0
9, 0.005, 1.0
10, 2, 0.039563422985565415
10, 1, 0.040149964264369654
10, 0.5, 0.035270401233030345
10, 0.1, 0.2464277909109512
10, 0.05, 0.7249949446686472
10, 0.01, 1.0
10, 0.005, 1.0
